AAPL,BND,EEM,GLD,JPM,SPY,TSM,XOM
41.2969856262207,64.84615325927734,36.10986328125,123.98999786376953,86.07524108886719,250.6262969970703,33.40127182006836,57.332725524902344
41.73106002807617,64.64588165283203,36.152408599853516,121.87999725341797,86.13298034667969,252.19122314453125,33.69208526611328,58.03640365600586
41.940948486328125,64.75988006591797,36.203460693359375,121.55999755859375,85.93501281738281,251.27381896972656,33.4868049621582,58.26131057739258
41.8646240234375,64.8087387084961,36.560813903808594,121.72000122070312,85.86903381347656,250.93206787109375,33.3756103515625,58.17424392700195
41.62372970581055,64.89012908935547,36.356605529785156,121.61000061035156,85.5473861694336,249.4122314453125,33.178890228271484,57.51406478881836
41.14194869995117,65.07744598388672,35.684452056884766,121.51000213623047,84.92877960205078,247.32571411132812,33.04202651977539,58.152488708496094
41.23974609375,65.15888977050781,35.42918395996094,122.83999633789062,84.9617691040039,246.83116149902344,32.67422103881836,57.318214416503906
42.66838455200195,65.12630462646484,36.09284973144531,122.23999786376953,86.06698608398438,250.41055297851562,33.05057907104492,57.87681579589844
43.14777755737305,65.28103637695312,36.280033111572266,122.9800033569336,85.8113021850586,251.3546905517578,33.27296829223633,58.03640365600586
43.33857727050781,65.2484359741211,36.322574615478516,123.83999633789062,86.0999755859375,253.01853942871094,33.53813171386719,58.55148696899414
43.82035827636719,65.19141387939453,36.12688446044922,122.41000366210938,86.88352966308594,252.85665893554688,33.204551696777344,58.35560607910156
44.390384674072266,65.3135757446289,36.6544075012207,122.97000122070312,87.88151550292969,254.10592651367188,33.91447830200195,58.145225524902344
44.843544006347656,65.27285766601562,37.06281280517578,123.04000091552734,88.40939331054688,255.0272674560547,34.0855598449707,58.81989288330078
44.4881706237793,65.24030303955078,37.079833984375,123.37999725341797,88.08773803710938,255.09051513671875,34.00856018066406,58.66755676269531
44.87693786621094,65.52530670166016,37.13938522338867,124.18000030517578,86.20719909667969,254.32276916503906,34.0855598449707,58.99400329589844
46.52976608276367,65.54158782958984,37.190433502197266,123.68000030517578,84.84629821777344,257.1952209472656,35.103416442871094,59.334991455078125
45.56621551513672,65.8998794555664,36.10135269165039,123.97000122070312,82.28121185302734,252.24514770507812,34.58165740966797,58.38463592529297
45.01526641845703,65.98131561279297,36.18644714355469,124.91999816894531,81.59661865234375,252.05543518066406,34.14542770385742,57.97837829589844
44.55018615722656,65.99759674072266,36.29705047607422,124.30000305175781,82.41315460205078,253.93426513671875,34.55598831176758,58.73284149169922
44.950870513916016,66.11969757080078,35.90566635131836,123.6500015258789,82.13274383544922,252.6064453125,34.384918212890625,58.28306579589844
45.01050567626953,66.15230560302734,36.14390182495117,121.9000015258789,83.06478118896484,253.56399536132812,34.504669189453125,58.5732421875
45.30385208129883,66.1034164428711,36.51827621459961,122.01000213623047,83.49365234375,255.16278076171875,35.03498458862305,58.61677169799805
45.61153030395508,65.84221649169922,37.12237548828125,121.52999877929688,86.3061752319336,258.1887512207031,35.38567352294922,59.29145050048828
46.27458190917969,65.8748550415039,37.00325012207031,121.9800033569336,86.71858215332031,258.31524658203125,35.30013656616211,59.03753662109375
46.59178924560547,65.78508758544922,37.25851058959961,121.80000305175781,86.89178466796875,258.7218322753906,35.744937896728516,58.68930435180664
